file,event,event_group,window_start_sec,window_end_sec,left_group,right_group,comparison,left_channel,right_channel,pair,relation_type,time_corr_r,abs_time_corr_r,max_lag_corr_r,abs_max_lag_corr_r,best_lag_sec,delta_coherence,delta_imag_coherence,delta_plv,delta_pli,delta_wpli,theta_coherence,theta_imag_coherence,theta_plv,theta_pli,theta_wpli,alpha_coherence,alpha_imag_coherence,alpha_plv,alpha_pli,alpha_wpli,beta1_coherence,beta1_imag_coherence,beta1_plv,beta1_pli,beta1_wpli,beta2_emg_sensitive_coherence,beta2_emg_sensitive_imag_coherence,beta2_emg_sensitive_plv,beta2_emg_sensitive_pli,beta2_emg_sensitive_wpli,poly_artifact_score,poly_rms,poly_line_length,poly_hf_ratio_20_30,poly_artifact_flag,artifact_weight
kaggle_s01_MULTI_EEG_CONTROL.csv,Kaggle Complete EEG Dataset s01 MULTI_EEG_CONTROL,kaggle_external,50.0,54.0,left_frontal_eeg,right_frontal_eeg,left_frontal_eeg__vs__right_frontal_eeg,Fp1,Fp2,Fp1-Fp2,EEG_EEG_CONNECTIVITY,0.813946643463619,0.813946643463619,0.8139466434636189,0.8139466434636189,0.0,0.7896982302177639,0.18997419023615966,,,,0.6994908776651364,0.33225036253225193,,,,0.47438241709923246,0.25006776645957685,0.5527079532742605,0.11328125,0.08387870123136093,0.40745030031764345,0.35978092812086304,,,,0.4358175202456966,0.252193498974681,0.5396451082880447,0.21875,0.2839087874699134,0.0,,,,False,1.0
kaggle_s01_MULTI_EEG_CONTROL.csv,Kaggle Complete EEG Dataset s01 MULTI_EEG_CONTROL,kaggle_external,50.0,54.0,left_motor_eeg,right_motor_eeg,left_motor_eeg__vs__right_motor_eeg,C3,C4,C3-C4,EEG_EEG_CONNECTIVITY,0.8628599786182087,0.8628599786182087,0.8738906596990351,0.8738906596990351,-0.015625,0.6585177818579437,0.18805195996202048,,,,0.6050751143694761,0.28364806537326426,,,,0.7390352225171855,0.24828006179256756,0.822069960755917,0.203125,0.02268245023390822,0.7825643413140083,0.11302171389231307,,,,0.5434991525130275,0.23459055653652144,0.7215860946706448,0.0703125,0.3950059725051526,0.0,,,,False,1.0
kaggle_s01_MULTI_EEG_CONTROL.csv,Kaggle Complete EEG Dataset s01 MULTI_EEG_CONTROL,kaggle_external,50.0,54.0,left_occipital_eeg,right_occipital_eeg,left_occipital_eeg__vs__right_occipital_eeg,O1,O2,O1-O2,EEG_EEG_CONNECTIVITY,0.666849756563371,0.666849756563371,0.6753215416477789,0.6753215416477789,-0.0078125,0.6786229213285329,0.32181897882103805,,,,0.5622332502222362,0.19868131707588033,,,,0.7468955589838966,0.24074478442156394,0.6826172898239441,0.41796875,0.6165194886557228,0.4954016468585362,0.2268138600174578,,,,0.5551176676566499,0.2561742527242289,0.5464016724367523,0.19921875,0.5920045672039591,0.0,,,,False,1.0
kaggle_s01_MULTI_EEG_CONTROL.csv,Kaggle Complete EEG Dataset s01 MULTI_EEG_CONTROL,kaggle_external,51.0,55.0,left_frontal_eeg,right_frontal_eeg,left_frontal_eeg__vs__right_frontal_eeg,Fp1,Fp2,Fp1-Fp2,EEG_EEG_CONNECTIVITY,0.8419646692544648,0.8419646692544648,0.8419646692544643,0.8419646692544643,0.0,0.8253470010098406,0.13373770725108491,,,,0.7988832345948068,0.3672922296641523,,,,0.44311834645424925,0.1441922731627818,0.5894331160532537,0.06640625,0.03607693266961019,0.3771118258644937,0.27513955138279755,,,,0.490732307175489,0.2824102479336739,0.3623760775935515,0.15625,0.3637252005025231,0.0,,,,False,1.0
kaggle_s01_MULTI_EEG_CONTROL.csv,Kaggle Complete EEG Dataset s01 MULTI_EEG_CONTROL,kaggle_external,51.0,55.0,left_motor_eeg,right_motor_eeg,left_motor_eeg__vs__right_motor_eeg,C3,C4,C3-C4,EEG_EEG_CONNECTIVITY,0.8823130373107507,0.8823130373107507,0.8891541294291188,0.8891541294291188,-0.0078125,0.6809680255346217,0.18090198634339746,,,,0.6012225555107016,0.2900122270158787,,,,0.7304943613862865,0.2755053703290594,0.7805742631764663,0.1171875,0.5595711923186718,0.7777775793355252,0.12396179220996237,,,,0.6099996847034526,0.28249966157301065,0.7613900398485004,0.1640625,0.3599692443081269,0.0,,,,False,1.0
kaggle_s01_MULTI_EEG_CONTROL.csv,Kaggle Complete EEG Dataset s01 MULTI_EEG_CONTROL,kaggle_external,51.0,55.0,left_occipital_eeg,right_occipital_eeg,left_occipital_eeg__vs__right_occipital_eeg,O1,O2,O1-O2,EEG_EEG_CONNECTIVITY,0.6396898974120407,0.6396898974120407,0.6396898974120409,0.6396898974120409,0.0,0.6222913944207451,0.3087696245482225,,,,0.4531768193304106,0.2072605873461056,,,,0.6656913872367728,0.23261342359134513,0.7236079951488388,0.4921875,0.5792504574530438,0.4715365869403089,0.23001108213340138,,,,0.5400338411181427,0.1730684707422327,0.46399185297905426,0.234375,0.44645202429054814,0.0,,,,False,1.0
kaggle_s01_MULTI_EEG_CONTROL.csv,Kaggle Complete EEG Dataset s01 MULTI_EEG_CONTROL,kaggle_external,52.0,56.0,left_frontal_eeg,right_frontal_eeg,left_frontal_eeg__vs__right_frontal_eeg,Fp1,Fp2,Fp1-Fp2,EEG_EEG_CONNECTIVITY,0.8834342398051912,0.8834342398051912,0.8834342398051913,0.8834342398051913,0.0,0.8922972991533347,0.11985017430670734,,,,0.5767577270526241,0.3319588518719776,,,,0.3691558712970203,0.32822246964866775,0.6125856372620634,0.1484375,0.01917040113942411,0.4005088539883009,0.2762826016035664,,,,0.5251681649311258,0.3523317453819495,0.5169828687646706,0.125,0.10559638270352834,0.0,,,,False,1.0
kaggle_s01_MULTI_EEG_CONTROL.csv,Kaggle Complete EEG Dataset s01 MULTI_EEG_CONTROL,kaggle_external,52.0,56.0,left_motor_eeg,right_motor_eeg,left_motor_eeg__vs__right_motor_eeg,C3,C4,C3-C4,EEG_EEG_CONNECTIVITY,0.8983271135286778,0.8983271135286778,0.902861363918417,0.902861363918417,-0.0078125,0.7689760570396155,0.14436781640335836,,,,0.46168019145323663,0.27449373982699476,,,,0.6415937751637185,0.21385864528593307,0.7404902925140997,0.50390625,0.7905206676920657,0.7044070121286846,0.18815787637545514,,,,0.6385983788498557,0.292013669701328,0.6255057954487732,0.30078125,0.511729629387474,0.0,,,,False,1.0
kaggle_s01_MULTI_EEG_CONTROL.csv,Kaggle Complete EEG Dataset s01 MULTI_EEG_CONTROL,kaggle_external,52.0,56.0,left_occipital_eeg,right_occipital_eeg,left_occipital_eeg__vs__right_occipital_eeg,O1,O2,O1-O2,EEG_EEG_CONNECTIVITY,0.6517415751648372,0.6517415751648372,0.6517415751648375,0.6517415751648375,0.0,0.611781208264245,0.3199380790629784,,,,0.4347882634798667,0.42778783904903905,,,,0.6496208778988709,0.32077169237285,0.5428191097141727,0.32421875,0.4222765901950632,0.6366792270531302,0.2866864044179826,,,,0.5605908899880677,0.1870221154568495,0.6206761210050596,0.2890625,0.14448080097543664,0.0,,,,False,1.0
kaggle_s01_MULTI_EEG_CONTROL.csv,Kaggle Complete EEG Dataset s01 MULTI_EEG_CONTROL,kaggle_external,53.0,57.0,left_frontal_eeg,right_frontal_eeg,left_frontal_eeg__vs__right_frontal_eeg,Fp1,Fp2,Fp1-Fp2,EEG_EEG_CONNECTIVITY,0.8720285359647839,0.8720285359647839,0.8721937029944583,0.8721937029944583,0.0078125,0.875044089306694,0.11707472874593326,,,,0.4198569786302257,0.36728276122749326,,,,0.4539438445319556,0.21351417726529132,0.5599357068021558,0.16796875,0.03591425748920816,0.5476761110738353,0.35697220788689193,,,,0.5245325808810487,0.20902367339656966,0.519587577024877,0.1328125,0.25223742199730187,0.0,,,,False,1.0
kaggle_s01_MULTI_EEG_CONTROL.csv,Kaggle Complete EEG Dataset s01 MULTI_EEG_CONTROL,kaggle_external,53.0,57.0,left_motor_eeg,right_motor_eeg,left_motor_eeg__vs__right_motor_eeg,C3,C4,C3-C4,EEG_EEG_CONNECTIVITY,0.8661428038723333,0.8661428038723333,0.8663159971453848,0.8663159971453848,-0.0078125,0.7952683129628936,0.1498684820628127,,,,0.5029646632987124,0.3227946787025989,,,,0.6015360186972323,0.3239476388169268,0.5972501070861576,0.45703125,0.6826803272880978,0.6819673030254083,0.16496630917433897,,,,0.6142830463556702,0.3480146528077567,0.6304692527403806,0.2265625,0.5483468367809685,0.0,,,,False,1.0
kaggle_s01_MULTI_EEG_CONTROL.csv,Kaggle Complete EEG Dataset s01 MULTI_EEG_CONTROL,kaggle_external,53.0,57.0,left_occipital_eeg,right_occipital_eeg,left_occipital_eeg__vs__right_occipital_eeg,O1,O2,O1-O2,EEG_EEG_CONNECTIVITY,0.6096382536956515,0.6096382536956515,0.6096382536956515,0.6096382536956515,0.0,0.4960444354671731,0.24418654102558424,,,,0.4633021888941106,0.4906385830053807,,,,0.5011079751852512,0.3350251356395921,0.3662562700362672,0.125,0.19346220219190208,0.7596165106958921,0.2942423357142114,,,,0.5459349608103902,0.22215846502405565,0.5785026271151434,0.2265625,0.12031684158446937,0.0,,,,False,1.0
kaggle_s01_MULTI_EEG_CONTROL.csv,Kaggle Complete EEG Dataset s01 MULTI_EEG_CONTROL,kaggle_external,54.0,58.0,left_frontal_eeg,right_frontal_eeg,left_frontal_eeg__vs__right_frontal_eeg,Fp1,Fp2,Fp1-Fp2,EEG_EEG_CONNECTIVITY,0.6028324721538847,0.6028324721538847,0.617241189943047,0.617241189943047,0.015625,0.7455447604607636,0.25785170630685306,,,,0.4808844752668918,0.2725335609851805,,,,0.5840156768316179,0.34003396965217664,0.5005690443221728,0.3125,0.32336379600309273,0.5165319192580741,0.32681589288805807,,,,0.5799710546917562,0.19258033523072599,0.6843940926003862,0.05859375,0.045047459619608536,0.0,,,,False,1.0
kaggle_s01_MULTI_EEG_CONTROL.csv,Kaggle Complete EEG Dataset s01 MULTI_EEG_CONTROL,kaggle_external,54.0,58.0,left_motor_eeg,right_motor_eeg,left_motor_eeg__vs__right_motor_eeg,C3,C4,C3-C4,EEG_EEG_CONNECTIVITY,0.7444863990724379,0.7444863990724379,0.7472614475878457,0.7472614475878457,-0.0078125,0.7445422079065649,0.1436845487075975,,,,0.4652473494467745,0.29244339786626605,,,,0.5445731341813003,0.2588691177755794,0.5378559650509298,0.234375,0.24170799368385695,0.7078242487624359,0.2280708966633905,,,,0.6002072752482358,0.35501169949054956,0.6730030280136097,0.28515625,0.45441715249794773,0.0,,,,False,1.0
kaggle_s01_MULTI_EEG_CONTROL.csv,Kaggle Complete EEG Dataset s01 MULTI_EEG_CONTROL,kaggle_external,54.0,58.0,left_occipital_eeg,right_occipital_eeg,left_occipital_eeg__vs__right_occipital_eeg,O1,O2,O1-O2,EEG_EEG_CONNECTIVITY,0.43062255950857725,0.43062255950857725,0.4350492089343127,0.4350492089343127,-0.0078125,0.48279205835326194,0.18752116069262922,,,,0.511060131575211,0.38785008970227386,,,,0.5173831658174011,0.2782972808675056,0.4094816309621696,0.078125,0.17086081413210377,0.6666767340086371,0.27102690538691765,,,,0.6065396162596792,0.28904931185171007,0.4473236674347244,0.109375,0.1156740817290602,0.0,,,,False,1.0
kaggle_s01_MULTI_EEG_CONTROL.csv,Kaggle Complete EEG Dataset s01 MULTI_EEG_CONTROL,kaggle_external,55.0,59.0,left_frontal_eeg,right_frontal_eeg,left_frontal_eeg__vs__right_frontal_eeg,Fp1,Fp2,Fp1-Fp2,EEG_EEG_CONNECTIVITY,0.5256156776180997,0.5256156776180997,0.5462556045898658,0.5462556045898658,0.015625,0.7026583806480761,0.2562544012598577,,,,0.6356990066103818,0.24707579300114363,,,,0.6020598882530243,0.27443174654158603,0.4002358939399356,0.328125,0.5141942020872968,0.6062876906610752,0.39623618036115904,,,,0.708877302608655,0.2882490930315648,0.6208355123472881,0.03125,0.16299514883225552,0.0,,,,False,1.0
kaggle_s01_MULTI_EEG_CONTROL.csv,Kaggle Complete EEG Dataset s01 MULTI_EEG_CONTROL,kaggle_external,55.0,59.0,left_motor_eeg,right_motor_eeg,left_motor_eeg__vs__right_motor_eeg,C3,C4,C3-C4,EEG_EEG_CONNECTIVITY,0.6751857947909207,0.6751857947909207,0.6838972393558658,0.6838972393558658,-0.0078125,0.6898684064850665,0.18936433819277063,,,,0.6570615517177767,0.28322415814436364,,,,0.4971587663736866,0.17211861583695182,0.3366823416066208,0.1171875,0.0609787976100717,0.7312673328256954,0.19732942021167293,,,,0.5889073036367105,0.3609510713666672,0.6904299581484477,0.19140625,0.10998660888572499,0.0,,,,False,1.0
kaggle_s01_MULTI_EEG_CONTROL.csv,Kaggle Complete EEG Dataset s01 MULTI_EEG_CONTROL,kaggle_external,55.0,59.0,left_occipital_eeg,right_occipital_eeg,left_occipital_eeg__vs__right_occipital_eeg,O1,O2,O1-O2,EEG_EEG_CONNECTIVITY,0.5624859370457977,0.5624859370457977,0.5789330018988755,0.5789330018988755,-0.015625,0.5883505239368283,0.2833880629717697,,,,0.6125103172853446,0.287688700422696,,,,0.4390451293652742,0.3200343958157618,0.36142145848439966,0.2109375,0.0058894568120405055,0.4734297935388359,0.21621849349217778,,,,0.47383385200947414,0.23208046913914698,0.49733478107576473,0.08984375,0.08009310269399612,0.0,,,,False,1.0
kaggle_s01_MULTI_EEG_CONTROL.csv,Kaggle Complete EEG Dataset s01 MULTI_EEG_CONTROL,kaggle_external,56.0,60.0,left_frontal_eeg,right_frontal_eeg,left_frontal_eeg__vs__right_frontal_eeg,Fp1,Fp2,Fp1-Fp2,EEG_EEG_CONNECTIVITY,0.5133274298355581,0.5133274298355581,0.5317707678802703,0.5317707678802703,0.015625,0.7053068474728845,0.3851609307416903,,,,0.7632900519519046,0.17553717799755558,,,,0.4457376915432909,0.2510085303059144,0.21317249554379866,0.1171875,0.23467238250412056,0.6000084445176744,0.331628471735594,,,,0.6261324692830282,0.2778867979490002,0.6509861160373033,0.05859375,0.05954474650690121,0.0,,,,False,1.0
kaggle_s01_MULTI_EEG_CONTROL.csv,Kaggle Complete EEG Dataset s01 MULTI_EEG_CONTROL,kaggle_external,56.0,60.0,left_motor_eeg,right_motor_eeg,left_motor_eeg__vs__right_motor_eeg,C3,C4,C3-C4,EEG_EEG_CONNECTIVITY,0.5515143322726407,0.5515143322726407,0.5522234426055781,0.5522234426055781,-0.0078125,0.5525677145825331,0.3508510065437291,,,,0.582000358418038,0.14977601347203043,,,,0.5720800301878166,0.26617006956486017,0.4776030548615704,0.03515625,0.22600079153648298,0.7284581531427242,0.2000349271006657,,,,0.6299703606779026,0.28486164708693756,0.7355822980113632,0.1015625,0.40487946086269055,0.0,,,,False,1.0
kaggle_s01_MULTI_EEG_CONTROL.csv,Kaggle Complete EEG Dataset s01 MULTI_EEG_CONTROL,kaggle_external,56.0,60.0,left_occipital_eeg,right_occipital_eeg,left_occipital_eeg__vs__right_occipital_eeg,O1,O2,O1-O2,EEG_EEG_CONNECTIVITY,0.49731685741005016,0.49731685741005016,0.5093732447279957,0.5093732447279957,-0.015625,0.5551606398163156,0.42280952173265857,,,,0.47639278304703314,0.18024457779570208,,,,0.4126315596974209,0.31837908096214484,0.36701542021284606,0.21484375,0.05924456907103705,0.41872691539995904,0.19830783019992831,,,,0.5770637271689172,0.27300687437095067,0.525431359559724,0.18359375,0.4653501242121573,0.0,,,,False,1.0
kaggle_s01_MULTI_EEG_CONTROL.csv,Kaggle Complete EEG Dataset s01 MULTI_EEG_CONTROL,kaggle_external,57.0,61.0,left_frontal_eeg,right_frontal_eeg,left_frontal_eeg__vs__right_frontal_eeg,Fp1,Fp2,Fp1-Fp2,EEG_EEG_CONNECTIVITY,0.3409679284559605,0.3409679284559605,-0.40411286908300253,0.40411286908300253,-0.140625,0.5231692961814883,0.22203722805083023,,,,0.7981499673191114,0.24952911049342558,,,,0.30265467104641,0.21832104770478397,0.07559298437522766,0.06640625,0.1840873982705245,0.6221265927266797,0.3622611318923097,,,,0.5098901664223164,0.23325468623270368,0.574863880060978,0.1640625,0.1268602947200967,0.0,,,,False,1.0
kaggle_s01_MULTI_EEG_CONTROL.csv,Kaggle Complete EEG Dataset s01 MULTI_EEG_CONTROL,kaggle_external,57.0,61.0,left_motor_eeg,right_motor_eeg,left_motor_eeg__vs__right_motor_eeg,C3,C4,C3-C4,EEG_EEG_CONNECTIVITY,0.391857830620037,0.391857830620037,0.40506420155829725,0.40506420155829725,-0.0078125,0.41186000270554696,0.4175862609429557,,,,0.48847809079533017,0.15198895787073496,,,,0.48340435929238607,0.16490310042251358,0.4657506774150312,0.125,0.5773951155894317,0.6752447728293555,0.20535726290017595,,,,0.6839375657280296,0.18377556213845453,0.7430954685086312,0.06640625,0.0601660908292046,0.0,,,,False,1.0
kaggle_s01_MULTI_EEG_CONTROL.csv,Kaggle Complete EEG Dataset s01 MULTI_EEG_CONTROL,kaggle_external,57.0,61.0,left_occipital_eeg,right_occipital_eeg,left_occipital_eeg__vs__right_occipital_eeg,O1,O2,O1-O2,EEG_EEG_CONNECTIVITY,0.41600186765019204,0.41600186765019204,0.41682039652859026,0.41682039652859026,-0.0078125,0.504718248176729,0.30739614611922594,,,,0.4422532532227751,0.20042052230673765,,,,0.3876954492551527,0.3582573438065935,0.4850256416070815,0.265625,0.4086159336658512,0.4873025881333963,0.24622824806799234,,,,0.6358350626060667,0.1986969336354984,0.6312818838272933,0.21875,0.377915028566644,0.0,,,,False,1.0
kaggle_s01_MULTI_EEG_CONTROL.csv,Kaggle Complete EEG Dataset s01 MULTI_EEG_CONTROL,kaggle_external,58.0,62.0,left_frontal_eeg,right_frontal_eeg,left_frontal_eeg__vs__right_frontal_eeg,Fp1,Fp2,Fp1-Fp2,EEG_EEG_CONNECTIVITY,0.3972069897647992,0.3972069897647992,0.4077670951810823,0.4077670951810823,0.0078125,0.4079214606588017,0.38384090911640617,,,,0.711613008941659,0.41318211706387475,,,,0.4586709934039835,0.4814310597261862,0.2130690894758599,0.24609375,0.4605049629710037,0.5701362829018698,0.31234090941771747,,,,0.47120505114473643,0.33863561456416347,0.5543680007984433,0.2265625,0.13187436683514486,0.0,,,,False,1.0
kaggle_s01_MULTI_EEG_CONTROL.csv,Kaggle Complete EEG Dataset s01 MULTI_EEG_CONTROL,kaggle_external,58.0,62.0,left_motor_eeg,right_motor_eeg,left_motor_eeg__vs__right_motor_eeg,C3,C4,C3-C4,EEG_EEG_CONNECTIVITY,0.4251352936469632,0.4251352936469632,0.4251352936469631,0.4251352936469631,0.0,0.5293143259595455,0.32802278988802297,,,,0.29982482645257047,0.23737252495019273,,,,0.5276205503371415,0.4079398342119787,0.35690897305443353,0.0625,0.2988892586247375,0.7053014020559185,0.24819894716959373,,,,0.7156730275900981,0.16780315891087808,0.8147090353502777,0.1015625,0.3888594905295118,0.0,,,,False,1.0
kaggle_s01_MULTI_EEG_CONTROL.csv,Kaggle Complete EEG Dataset s01 MULTI_EEG_CONTROL,kaggle_external,58.0,62.0,left_occipital_eeg,right_occipital_eeg,left_occipital_eeg__vs__right_occipital_eeg,O1,O2,O1-O2,EEG_EEG_CONNECTIVITY,0.5876969076820088,0.5876969076820088,0.5961733593060164,0.5961733593060164,0.0078125,0.4665978799686518,0.28348046927246523,,,,0.3766828630242006,0.3194929702738447,,,,0.3502183806378822,0.3514550793870551,0.41291255425130874,0.42578125,0.5531881437981212,0.6007844729685757,0.2519299967498833,,,,0.5891014621395906,0.21297797129038773,0.6887167380387716,0.265625,0.6279402966718506,0.0,,,,False,1.0
kaggle_s01_MULTI_EEG_CONTROL.csv,Kaggle Complete EEG Dataset s01 MULTI_EEG_CONTROL,kaggle_external,59.0,63.0,left_frontal_eeg,right_frontal_eeg,left_frontal_eeg__vs__right_frontal_eeg,Fp1,Fp2,Fp1-Fp2,EEG_EEG_CONNECTIVITY,0.47526982080342933,0.47526982080342933,0.48557106316620285,0.48557106316620285,-0.0078125,0.49159095691399085,0.4436581973990313,,,,0.6707473388963187,0.3363485921604171,,,,0.5318072229778128,0.46115567050444967,0.3057278389263716,0.41015625,0.6961346114019893,0.4427925164555098,0.2823352900088224,,,,0.4877211760592429,0.3253315995304723,0.5729691574020597,0.125,0.27519439436991244,0.0,,,,False,1.0
kaggle_s01_MULTI_EEG_CONTROL.csv,Kaggle Complete EEG Dataset s01 MULTI_EEG_CONTROL,kaggle_external,59.0,63.0,left_motor_eeg,right_motor_eeg,left_motor_eeg__vs__right_motor_eeg,C3,C4,C3-C4,EEG_EEG_CONNECTIVITY,0.5196844676269767,0.5196844676269767,0.5196844676269765,0.5196844676269765,0.0,0.40509810930612294,0.19809993677027163,,,,0.3999438365373007,0.35231070520145397,,,,0.5539942098859274,0.42885483687313875,0.5651974068959457,0.171875,0.15912825701712732,0.7028914178511091,0.18617066878757166,,,,0.681775485356644,0.23889386263499407,0.7862134345827642,0.29296875,0.655334948167065,0.0,,,,False,1.0
kaggle_s01_MULTI_EEG_CONTROL.csv,Kaggle Complete EEG Dataset s01 MULTI_EEG_CONTROL,kaggle_external,59.0,63.0,left_occipital_eeg,right_occipital_eeg,left_occipital_eeg__vs__right_occipital_eeg,O1,O2,O1-O2,EEG_EEG_CONNECTIVITY,0.3835068381779722,0.3835068381779722,0.3946991223168597,0.3946991223168597,0.0078125,0.5250928084847409,0.4763357875599829,,,,0.689582422995404,0.5302681616137206,,,,0.4753404765815429,0.32288920556951306,0.38795772790740773,0.3515625,0.40534657200676033,0.5327635434661376,0.2860030261577342,,,,0.5314735229431772,0.3182444201018757,0.596515478760621,0.1953125,0.37810481870771817,0.0,,,,False,1.0
kaggle_s01_MULTI_EEG_CONTROL.csv,Kaggle Complete EEG Dataset s01 MULTI_EEG_CONTROL,kaggle_external,60.0,64.0,left_frontal_eeg,right_frontal_eeg,left_frontal_eeg__vs__right_frontal_eeg,Fp1,Fp2,Fp1-Fp2,EEG_EEG_CONNECTIVITY,0.49018774197276765,0.49018774197276765,0.5110132759537138,0.5110132759537138,-0.0078125,0.40078556643469176,0.34775168359357184,,,,0.6237563543920283,0.4105422840055045,,,,0.46342663522222677,0.3569087162420074,0.30650675849869086,0.28125,0.576559896554575,0.41167118118844204,0.25368687504336823,,,,0.4660477042958722,0.27479519880720404,0.5655257562943966,0.06640625,0.10869087883896118,0.0,,,,False,1.0
kaggle_s01_MULTI_EEG_CONTROL.csv,Kaggle Complete EEG Dataset s01 MULTI_EEG_CONTROL,kaggle_external,60.0,64.0,left_motor_eeg,right_motor_eeg,left_motor_eeg__vs__right_motor_eeg,C3,C4,C3-C4,EEG_EEG_CONNECTIVITY,0.5701568140121127,0.5701568140121127,0.5701568140121126,0.5701568140121126,0.0,0.4374582772665034,0.21424441167720087,,,,0.4599766400834703,0.35147463828631076,,,,0.5993810547759058,0.3020519419119749,0.6606460044870989,0.2109375,0.015113388092123151,0.7797587881952627,0.20137172695659178,,,,0.6520086870994919,0.24797269786504836,0.8033873024506204,0.19140625,0.16231250152997656,0.0,,,,False,1.0
kaggle_s01_MULTI_EEG_CONTROL.csv,Kaggle Complete EEG Dataset s01 MULTI_EEG_CONTROL,kaggle_external,60.0,64.0,left_occipital_eeg,right_occipital_eeg,left_occipital_eeg__vs__right_occipital_eeg,O1,O2,O1-O2,EEG_EEG_CONNECTIVITY,0.45958918999588827,0.45958918999588827,0.47012268997315826,0.47012268997315826,0.0078125,0.5909162017549006,0.4733968042980405,,,,0.4921680459524056,0.47618875468317695,,,,0.5136848758729554,0.3211148983337705,0.49086964065259714,0.19140625,0.35345106298203544,0.5415773550173163,0.31003701210550616,,,,0.47275452375411814,0.27023349938117874,0.5865625719060815,0.2890625,0.44308040742595267,0.0,,,,False,1.0
kaggle_s01_MULTI_EEG_CONTROL.csv,Kaggle Complete EEG Dataset s01 MULTI_EEG_CONTROL,kaggle_external,61.0,65.0,left_frontal_eeg,right_frontal_eeg,left_frontal_eeg__vs__right_frontal_eeg,Fp1,Fp2,Fp1-Fp2,EEG_EEG_CONNECTIVITY,0.640145249003232,0.640145249003232,0.6595700494175561,0.6595700494175561,-0.0078125,0.45727612298763803,0.25026756147354684,,,,0.6757148719658008,0.3826493398844723,,,,0.5575358518631324,0.3387344593639726,0.4428839822237615,0.37890625,0.7016609023637017,0.4785484708746521,0.23890164411227205,,,,0.527070100216646,0.2495085421852991,0.6447931731405728,0.2109375,0.20363288726641446,0.0,,,,False,1.0
kaggle_s01_MULTI_EEG_CONTROL.csv,Kaggle Complete EEG Dataset s01 MULTI_EEG_CONTROL,kaggle_external,61.0,65.0,left_motor_eeg,right_motor_eeg,left_motor_eeg__vs__right_motor_eeg,C3,C4,C3-C4,EEG_EEG_CONNECTIVITY,0.5793162237076676,0.5793162237076676,0.5793162237076677,0.5793162237076677,0.0,0.5077931072828314,0.4220419356640192,,,,0.6925029557504723,0.4371934027986281,,,,0.7101930037846029,0.32143262328586897,0.7429236472973016,0.5078125,0.8263262958332129,0.7423163248925878,0.1612866988376185,,,,0.7046165438698411,0.2541433765812493,0.8259027089026576,0.28515625,0.4379051684202503,0.0,,,,False,1.0
kaggle_s01_MULTI_EEG_CONTROL.csv,Kaggle Complete EEG Dataset s01 MULTI_EEG_CONTROL,kaggle_external,61.0,65.0,left_occipital_eeg,right_occipital_eeg,left_occipital_eeg__vs__right_occipital_eeg,O1,O2,O1-O2,EEG_EEG_CONNECTIVITY,0.5315405384675937,0.5315405384675937,0.531540538467594,0.531540538467594,0.0,0.43249051126479826,0.22292415982814692,,,,0.3757302757756869,0.289999778077356,,,,0.479479428036063,0.29983886291072864,0.4495202868738631,0.125,0.2130478360765052,0.6004800418136884,0.32944680499635554,,,,0.5826455023741813,0.19668332005645434,0.6206964684146892,0.25390625,0.30886214033706566,0.0,,,,False,1.0
kaggle_s01_MULTI_EEG_CONTROL.csv,Kaggle Complete EEG Dataset s01 MULTI_EEG_CONTROL,kaggle_external,62.0,66.0,left_frontal_eeg,right_frontal_eeg,left_frontal_eeg__vs__right_frontal_eeg,Fp1,Fp2,Fp1-Fp2,EEG_EEG_CONNECTIVITY,0.7535547215578755,0.7535547215578755,0.7664325296723594,0.7664325296723594,-0.0078125,0.6865212774444301,0.13977108409539504,,,,0.5754693170793693,0.13138672093539427,,,,0.6803628164310955,0.2613281372681745,0.4076067878861484,0.3828125,0.6867995608913473,0.5431461588817238,0.2149705346394836,,,,0.5483741921468096,0.33075323551210345,0.3972482558295546,0.1015625,0.1492208499595174,0.0,,,,False,1.0
kaggle_s01_MULTI_EEG_CONTROL.csv,Kaggle Complete EEG Dataset s01 MULTI_EEG_CONTROL,kaggle_external,62.0,66.0,left_motor_eeg,right_motor_eeg,left_motor_eeg__vs__right_motor_eeg,C3,C4,C3-C4,EEG_EEG_CONNECTIVITY,0.6773388928106763,0.6773388928106763,0.6773388928106753,0.6773388928106753,0.0,0.7042593453755633,0.41483623596536057,,,,0.6354871544255524,0.254190143065705,,,,0.768615199851624,0.3287080747024203,0.8085885949951042,0.53515625,0.8599892368100495,0.827140329994065,0.17671623131210687,,,,0.7204378772090735,0.2075653796987532,0.7827366209652308,0.23046875,0.40293005060986803,0.0,,,,False,1.0
kaggle_s01_MULTI_EEG_CONTROL.csv,Kaggle Complete EEG Dataset s01 MULTI_EEG_CONTROL,kaggle_external,62.0,66.0,left_occipital_eeg,right_occipital_eeg,left_occipital_eeg__vs__right_occipital_eeg,O1,O2,O1-O2,EEG_EEG_CONNECTIVITY,0.6047714380264493,0.6047714380264493,0.6047714380264492,0.6047714380264492,0.0,0.5081088510135645,0.30767256296141815,,,,0.39753341258961516,0.14607658876524993,,,,0.550610891908902,0.3843900065080369,0.5443209401411694,0.14453125,0.26102849541694123,0.5596663085720792,0.27588436829432444,,,,0.6223260240659292,0.2067935350077516,0.5033441542205513,0.00390625,0.21362968798551865,0.0,,,,False,1.0
